Participant,Stimulus,condition,semantic,RT
P13,nma-nma.10.rtf,nma-nma,2,0
P14,nma-nma.10.rtf,nma-nma,2,141
P15,nma-nma.10.rtf,nma-nma,2,0
P16,nma-nma.10.rtf,nma-nma,2,136
P17,nma-nma.10.rtf,nma-nma,2,171
P18,nma-nma.10.rtf,nma-nma,2,332
P19,nma-nma.10.rtf,nma-nma,2,144
P20,nma-nma.10.rtf,nma-nma,2,190
P21,nma-nma.10.rtf,nma-nma,2,196
P22,nma-nma.10.rtf,nma-nma,2,231
P23,nma-nma.10.rtf,nma-nma,2,352
P24,nma-nma.10.rtf,nma-nma,2,0
P25,nma-nma.10.rtf,nma-nma,2,256
P26,nma-nma.10.rtf,nma-nma,2,0
P27,nma-nma.10.rtf,nma-nma,2,156
P28,nma-nma.10.rtf,nma-nma,2,176
P29,nma-nma.10.rtf,nma-nma,2,273
P30,nma-nma.10.rtf,nma-nma,2,200
P31,nma-nma.10.rtf,nma-nma,2,210
P32,nma-nma.10.rtf,nma-nma,2,0
P33,nma-nma.10.rtf,nma-nma,2,274
P34,nma-nma.10.rtf,nma-nma,2,196
P35,nma-nma.10.rtf,nma-nma,2,156
P36,nma-nma.10.rtf,nma-nma,2,0
P37,nma-nma.10.rtf,nma-nma,2,193
P01,nma-nma.11.rtf,nma-nma,2,126
P02,nma-nma.11.rtf,nma-nma,2,0
P03,nma-nma.11.rtf,nma-nma,2,0
P04,nma-nma.11.rtf,nma-nma,2,210
P05,nma-nma.11.rtf,nma-nma,2,190
P06,nma-nma.11.rtf,nma-nma,2,1022
P07,nma-nma.11.rtf,nma-nma,2,180
P08,nma-nma.11.rtf,nma-nma,2,352
P09,nma-nma.11.rtf,nma-nma,2,200
P10,nma-nma.11.rtf,nma-nma,2,175
P11,nma-nma.11.rtf,nma-nma,2,152
P12,nma-nma.11.rtf,nma-nma,2,194
P13,nma-nma.11.rtf,nma-nma,2,161
P14,nma-nma.11.rtf,nma-nma,2,122
P15,nma-nma.11.rtf,nma-nma,2,132
P16,nma-nma.11.rtf,nma-nma,2,0
P17,nma-nma.11.rtf,nma-nma,2,0
P18,nma-nma.11.rtf,nma-nma,2,161
P19,nma-nma.11.rtf,nma-nma,2,190
P20,nma-nma.11.rtf,nma-nma,2,547
P21,nma-nma.11.rtf,nma-nma,2,210
P22,nma-nma.11.rtf,nma-nma,2,211
P23,nma-nma.11.rtf,nma-nma,2,266
P24,nma-nma.11.rtf,nma-nma,2,221
P25,nma-nma.11.rtf,nma-nma,2,825
P26,nma-nma.11.rtf,nma-nma,2,317
P27,nma-nma.11.rtf,nma-nma,2,146
P28,nma-nma.11.rtf,nma-nma,2,78
P29,nma-nma.11.rtf,nma-nma,2,229
P30,nma-nma.11.rtf,nma-nma,2,171
P31,nma-nma.11.rtf,nma-nma,2,322
P32,nma-nma.11.rtf,nma-nma,2,190
P33,nma-nma.11.rtf,nma-nma,2,347
P34,nma-nma.11.rtf,nma-nma,2,293
P35,nma-nma.11.rtf,nma-nma,2,83
P36,nma-nma.11.rtf,nma-nma,2,185
P37,nma-nma.11.rtf,nma-nma,2,151
P01,nma-nma.12.rtf,nma-nma,2,146
P02,nma-nma.12.rtf,nma-nma,2,0
P03,nma-nma.12.rtf,nma-nma,2,361
P04,nma-nma.12.rtf,nma-nma,2,200
P05,nma-nma.12.rtf,nma-nma,2,205
P06,nma-nma.12.rtf,nma-nma,2,146
P07,nma-nma.12.rtf,nma-nma,2,242
P08,nma-nma.12.rtf,nma-nma,2,425
P09,nma-nma.12.rtf,nma-nma,2,254
P10,nma-nma.12.rtf,nma-nma,2,283
P11,nma-nma.12.rtf,nma-nma,2,415
P12,nma-nma.12.rtf,nma-nma,2,171
P13,nma-nma.12.rtf,nma-nma,2,263
P14,nma-nma.12.rtf,nma-nma,2,234
P15,nma-nma.12.rtf,nma-nma,2,156
P16,nma-nma.12.rtf,nma-nma,2,0
P17,nma-nma.12.rtf,nma-nma,2,127
P18,nma-nma.12.rtf,nma-nma,2,347
P19,nma-nma.12.rtf,nma-nma,2,195
P20,nma-nma.12.rtf,nma-nma,2,195
P21,nma-nma.12.rtf,nma-nma,2,112
P22,nma-nma.12.rtf,nma-nma,2,50
P23,nma-nma.12.rtf,nma-nma,2,55
P24,nma-nma.12.rtf,nma-nma,2,176
P25,nma-nma.12.rtf,nma-nma,2,543
P26,nma-nma.12.rtf,nma-nma,2,292
P27,nma-nma.12.rtf,nma-nma,2,166
P28,nma-nma.12.rtf,nma-nma,2,337
P29,nma-nma.12.rtf,nma-nma,2,293
P30,nma-nma.12.rtf,nma-nma,2,410
P31,nma-nma.12.rtf,nma-nma,2,220
P32,nma-nma.12.rtf,nma-nma,2,440
P33,nma-nma.12.rtf,nma-nma,2,200
P34,nma-nma.12.rtf,nma-nma,2,215
P35,nma-nma.12.rtf,nma-nma,2,395
P36,nma-nma.12.rtf,nma-nma,2,161
P37,nma-nma.12.rtf,nma-nma,2,165
