Participant,Stimulus,condition,semantic,RT
P21,nma-nma.11.rtf,nma-nma,2,0
P22,nma-nma.11.rtf,nma-nma,2,161
P23,nma-nma.11.rtf,nma-nma,2,352
P24,nma-nma.11.rtf,nma-nma,2,135
P25,nma-nma.11.rtf,nma-nma,2,216
P26,nma-nma.11.rtf,nma-nma,2,880
P27,nma-nma.11.rtf,nma-nma,2,0
P28,nma-nma.11.rtf,nma-nma,2,210
P29,nma-nma.11.rtf,nma-nma,2,215
P30,nma-nma.11.rtf,nma-nma,2,97
P31,nma-nma.11.rtf,nma-nma,2,0
P32,nma-nma.11.rtf,nma-nma,2,151
P33,nma-nma.11.rtf,nma-nma,2,0
P34,nma-nma.11.rtf,nma-nma,2,229
P35,nma-nma.11.rtf,nma-nma,2,141
P36,nma-nma.11.rtf,nma-nma,2,166
P37,nma-nma.11.rtf,nma-nma,2,288
P01,nma-nma.12.rtf,nma-nma,2,589
P02,nma-nma.12.rtf,nma-nma,2,264
P03,nma-nma.12.rtf,nma-nma,2,0
P04,nma-nma.12.rtf,nma-nma,2,0
P05,nma-nma.12.rtf,nma-nma,2,63
P06,nma-nma.12.rtf,nma-nma,2,0
P07,nma-nma.12.rtf,nma-nma,2,0
P08,nma-nma.12.rtf,nma-nma,2,298
P09,nma-nma.12.rtf,nma-nma,2,0
P10,nma-nma.12.rtf,nma-nma,2,0
P11,nma-nma.12.rtf,nma-nma,2,0
P12,nma-nma.12.rtf,nma-nma,2,0
P13,nma-nma.12.rtf,nma-nma,2,0
P14,nma-nma.12.rtf,nma-nma,2,435
P15,nma-nma.12.rtf,nma-nma,2,132
P16,nma-nma.12.rtf,nma-nma,2,0
P17,nma-nma.12.rtf,nma-nma,2,0
P18,nma-nma.12.rtf,nma-nma,2,0
P19,nma-nma.12.rtf,nma-nma,2,0
P20,nma-nma.12.rtf,nma-nma,2,0
P21,nma-nma.12.rtf,nma-nma,2,0
P22,nma-nma.12.rtf,nma-nma,2,0
P23,nma-nma.12.rtf,nma-nma,2,261
P24,nma-nma.12.rtf,nma-nma,2,0
P25,nma-nma.12.rtf,nma-nma,2,271
P26,nma-nma.12.rtf,nma-nma,2,0
P27,nma-nma.12.rtf,nma-nma,2,0
P28,nma-nma.12.rtf,nma-nma,2,180
P29,nma-nma.12.rtf,nma-nma,2,254
P30,nma-nma.12.rtf,nma-nma,2,0
P31,nma-nma.12.rtf,nma-nma,2,0
P32,nma-nma.12.rtf,nma-nma,2,0
P33,nma-nma.12.rtf,nma-nma,2,249
P34,nma-nma.12.rtf,nma-nma,2,0
P35,nma-nma.12.rtf,nma-nma,2,229
P36,nma-nma.12.rtf,nma-nma,2,0
P37,nma-nma.12.rtf,nma-nma,2,0
