Stimulus,Participant,condition,semantic,RT
nma-nma.09.rtf,P01,nma-nma,2,357.5
nma-nma.09.rtf,P02,nma-nma,2,147.9
nma-nma.09.rtf,P06,nma-nma,2,132
nma-nma.09.rtf,P07,nma-nma,2,194.3
nma-nma.09.rtf,P09,nma-nma,2,215.2
nma-nma.09.rtf,P19,nma-nma,2,166.3
nma-nma.09.rtf,P21,nma-nma,2,209.2
nma-nma.09.rtf,P23,nma-nma,2,337.4
nma-nma.09.rtf,P29,nma-nma,2,415.8
nma-nma.09.rtf,P12,nma-nma,2,0
nma-nma.09.rtf,P31,nma-nma,2,277.9
nma-nma.09.rtf,P33,nma-nma,2,185.9
nma-nma.09.rtf,P35,nma-nma,2,351.7
nma-nma.09.rtf,P37,nma-nma,2,229.8
nma-nma.09.rtf,P10,nma-nma,2,101.5
nma-nma.09.rtf,P11,nma-nma,2,419.3
nma-nma.09.rtf,P17,nma-nma,2,0
nma-nma.09.rtf,P13,nma-nma,2,153.3
nma-nma.09.rtf,P14,nma-nma,2,571.1
nma-nma.09.rtf,P15,nma-nma,2,143.7
nma-nma.09.rtf,P16,nma-nma,2,210.3
nma-nma.09.rtf,P18,nma-nma,2,532.8
nma-nma.09.rtf,P20,nma-nma,2,161.3
nma-nma.09.rtf,P22,nma-nma,2,492.8
nma-nma.10.rtf,P03,nma-nma,2,0
nma-nma.09.rtf,P24,nma-nma,2,286.5
nma-nma.09.rtf,P26,nma-nma,2,331.5
nma-nma.09.rtf,P28,nma-nma,2,386.4
nma-nma.09.rtf,P30,nma-nma,2,430.8
nma-nma.09.rtf,P32,nma-nma,2,518.3
nma-nma.09.rtf,P34,nma-nma,2,244.4
nma-nma.09.rtf,P36,nma-nma,2,159.8
nma-nma.10.rtf,P01,nma-nma,2,820.9
nma-nma.10.rtf,P05,nma-nma,2,0
nma-nma.10.rtf,P02,nma-nma,2,198.5
nma-nma.10.rtf,P04,nma-nma,2,164.5
nma-nma.10.rtf,P06,nma-nma,2,229.8
nma-nma.10.rtf,P07,nma-nma,2,538
nma-nma.10.rtf,P08,nma-nma,2,235.8
nma-nma.10.rtf,P09,nma-nma,2,694.3
nma-nma.10.rtf,P19,nma-nma,2,476.3
nma-nma.10.rtf,P21,nma-nma,2,563.7
nma-nma.10.rtf,P23,nma-nma,2,966.2
nma-nma.10.rtf,P25,nma-nma,2,473.2
nma-nma.10.rtf,P27,nma-nma,2,156.5
nma-nma.10.rtf,P29,nma-nma,2,522.7
nma-nma.10.rtf,P31,nma-nma,2,210
nma-nma.10.rtf,P33,nma-nma,2,274.3
nma-nma.10.rtf,P12,nma-nma,2,0
nma-nma.10.rtf,P35,nma-nma,2,156.5
nma-nma.10.rtf,P37,nma-nma,2,511.6
nma-nma.10.rtf,P10,nma-nma,2,215.1
nma-nma.10.rtf,P13,nma-nma,2,0
nma-nma.10.rtf,P15,nma-nma,2,0
nma-nma.10.rtf,P11,nma-nma,2,757.3
nma-nma.10.rtf,P14,nma-nma,2,141.8
nma-nma.10.rtf,P16,nma-nma,2,136.9
nma-nma.10.rtf,P17,nma-nma,2,171.1
nma-nma.10.rtf,P18,nma-nma,2,420.4
nma-nma.10.rtf,P20,nma-nma,2,190.8
nma-nma.10.rtf,P22,nma-nma,2,231.5
nma-nma.10.rtf,P28,nma-nma,2,176
nma-nma.10.rtf,P24,nma-nma,2,0
nma-nma.10.rtf,P30,nma-nma,2,200.5
nma-nma.10.rtf,P34,nma-nma,2,196
nma-nma.11.rtf,P01,nma-nma,2,412.9
nma-nma.11.rtf,P04,nma-nma,2,318
nma-nma.11.rtf,P05,nma-nma,2,190.6
nma-nma.11.rtf,P07,nma-nma,2,180.9
nma-nma.10.rtf,P26,nma-nma,2,0
nma-nma.11.rtf,P08,nma-nma,2,870.3
nma-nma.11.rtf,P09,nma-nma,2,200.5
nma-nma.10.rtf,P32,nma-nma,2,0
nma-nma.10.rtf,P36,nma-nma,2,0
nma-nma.11.rtf,P19,nma-nma,2,386.3
nma-nma.11.rtf,P02,nma-nma,2,0
nma-nma.11.rtf,P21,nma-nma,2,846.2
nma-nma.11.rtf,P23,nma-nma,2,906.2
nma-nma.11.rtf,P27,nma-nma,2,146.7
nma-nma.11.rtf,P29,nma-nma,2,581.9
nma-nma.11.rtf,P31,nma-nma,2,322.8
nma-nma.11.rtf,P03,nma-nma,2,0
nma-nma.11.rtf,P16,nma-nma,2,0
nma-nma.11.rtf,P33,nma-nma,2,347.2
nma-nma.11.rtf,P35,nma-nma,2,259
nma-nma.11.rtf,P17,nma-nma,2,0
nma-nma.11.rtf,P37,nma-nma,2,635.5
nma-nma.12.rtf,P02,nma-nma,2,0
nma-nma.11.rtf,P10,nma-nma,2,175.9
nma-nma.11.rtf,P11,nma-nma,2,753.4
nma-nma.11.rtf,P13,nma-nma,2,161.4
nma-nma.11.rtf,P14,nma-nma,2,293.3
nma-nma.11.rtf,P15,nma-nma,2,904.8
nma-nma.11.rtf,P18,nma-nma,2,335.9
nma-nma.11.rtf,P20,nma-nma,2,547.6
nma-nma.11.rtf,P22,nma-nma,2,588.9
nma-nma.11.rtf,P24,nma-nma,2,538.7
nma-nma.11.rtf,P26,nma-nma,2,669.7
nma-nma.11.rtf,P28,nma-nma,2,425.8
nma-nma.11.rtf,P30,nma-nma,2,953.3
nma-nma.11.rtf,P32,nma-nma,2,435.3
nma-nma.11.rtf,P34,nma-nma,2,293.5
nma-nma.11.rtf,P36,nma-nma,2,278.8
nma-nma.12.rtf,P01,nma-nma,2,397.9
nma-nma.12.rtf,P03,nma-nma,2,361.8
nma-nma.12.rtf,P04,nma-nma,2,371.8
nma-nma.12.rtf,P05,nma-nma,2,396.1
nma-nma.12.rtf,P06,nma-nma,2,577
nma-nma.12.rtf,P07,nma-nma,2,242.4
nma-nma.12.rtf,P08,nma-nma,2,757.9
nma-nma.12.rtf,P09,nma-nma,2,254.4
nma-nma.12.rtf,P19,nma-nma,2,533
nma-nma.12.rtf,P21,nma-nma,2,635.5
nma-nma.12.rtf,P25,nma-nma,2,1047
nma-nma.12.rtf,P27,nma-nma,2,166.3
nma-nma.12.rtf,P29,nma-nma,2,508.6
nma-nma.12.rtf,P31,nma-nma,2,777.8
nma-nma.12.rtf,P33,nma-nma,2,200.4
nma-nma.12.rtf,P35,nma-nma,2,502.7
nma-nma.12.rtf,P37,nma-nma,2,356.7
nma-nma.12.rtf,P10,nma-nma,2,283.7
nma-nma.12.rtf,P11,nma-nma,2,415.5
nma-nma.12.rtf,P12,nma-nma,2,548
nma-nma.12.rtf,P13,nma-nma,2,263.9
nma-nma.12.rtf,P14,nma-nma,2,621
nma-nma.12.rtf,P15,nma-nma,2,156.6
nma-nma.12.rtf,P17,nma-nma,2,127.3
nma-nma.12.rtf,P18,nma-nma,2,347
nma-nma.12.rtf,P20,nma-nma,2,195.7
nma-nma.12.rtf,P22,nma-nma,2,256.7
nma-nma.12.rtf,P23,nma-nma,2,55.4
nma-nma.12.rtf,P24,nma-nma,2,176.2
nma-nma.12.rtf,P26,nma-nma,2,558.9
nma-nma.12.rtf,P28,nma-nma,2,415.7
nma-nma.12.rtf,P30,nma-nma,2,846.3
nma-nma.12.rtf,P34,nma-nma,2,215.3
nma-nma.12.rtf,P36,nma-nma,2,161.4
nma-nma.12.rtf,P16,nma-nma,2,0
